x,y,z
307.7588209697426,362.7972539595713,a
276.2528774458419,372.51227782413577,a
261.88690020069754,360.63470609597147,a
272.46243179079715,345.9918590731412,a
324.4355167185002,334.7119773987452,a
298.60207521195326,329.7882511473358,a
236.52645643461636,339.6439042616221,a
282.02927550246653,329.9592919960959,a
293.13973359763185,341.9671977435983,a
264.20851975677743,315.4055192419877,a
305.33706504700507,349.20089927085485,a
288.5329678789789,336.3018624956288,a
291.94518855071436,339.9976234822035,a
299.4261648318454,356.31303733225604,a
367.45312284206864,299.08597942470624,a
343.9183402828354,235.9033991694041,a
371.5263149198528,247.58175697100944,a
354.85788933135143,217.1126243600322,a
354.59546177012555,240.84922318948725,a
387.38459758801946,247.71140960167853,a
359.73303788080824,215.424797784982,a
392.99884375161577,214.71962761507268,a
366.7360765056601,160.12779595452884,a
325.03597170976735,190.47832167806388,a
353.6530061269542,160.8098917848908,a
325.85590380494506,186.67486850949155,a
343.7699605619736,163.4579760750289,a
370.3587513715527,199.43823978035914,a
378.5525663004755,205.95879308231946,a
375.56324823099357,211.97514199487455,a
394.9873638611559,209.00150327207552,a
404.3181480657698,187.41277485170008,a
417.1317642795678,176.9550527238145,a
379.8117843553603,215.0411663222519,a
370.55686060344084,151.26093344285238,a
411.42374799906884,186.0130846930321,a
458.26399982777986,181.7998684181597,a
398.98810577782496,200.98864780841075,a
444.2060531721137,163.53370134341384,a
454.2704001473691,176.97485239642242,a
410.9034504457054,198.7555039688978,a
459.89779963978265,229.20763735650104,a
444.69655803123374,158.7201349812217,a
434.1612756665332,218.03314606996497,a
466.3857148368554,217.71457976914309,a
463.3257695478345,182.54848324076113,a
436.5399321535603,234.15553664429518,a
442.73623334421876,246.26012865386045,a
417.33907039943824,249.53400949190714,a
464.0164882810323,203.79318991696192,a
473.4521982352743,278.9097605659443,a
441.81820472925097,258.5661589050087,a
419.8478292816531,261.2294331998561,a
445.36590069438364,247.34669374941484,a
457.49771327328307,228.2586501181375,a
426.2959307150549,239.15136124115787,a
447.1014940595977,224.91426071094378,a
447.6426623182988,271.3781655774105,a
502.7709820577401,219.9686908694935,a
486.1331056948898,253.84641708634211,a
470.4839373014669,238.68810593270348,a
478.4302828018746,274.35495587067174,a
469.49455813839234,248.09642613292013,a
488.287568525191,261.17457639610626,a
418.5776463234707,294.50747251983813,a
403.60981592772157,263.91649669325545,a
374.342038051368,266.8644474142035,a
371.5176813184649,305.52808330076056,a
377.77162027441983,266.9715715336612,a
344.63566383005946,302.4700825515988,a
378.3901921324607,251.98746795970737,a
340.71885516892326,265.94152799862,a
337.70901983969907,243.4056365764377,a
371.22848124209474,307.680664225585,a
338.882425834141,235.4296598419345,a
339.51617052416714,290.1580019307717,a
339.5411638638056,272.0843985667427,a
301.20590796753856,259.6046237860868,a
368.43137557026176,228.37405205642744,a
355.37819428790704,246.7001694495809,a
377.1543763301388,244.87949212612523,a
361.60576908618253,227.69367503014695,a
378.80582791657326,246.21172181202263,a
346.92025686230323,256.1596088682547,a
374.2033299296498,225.40273048874752,a
425.86132678970154,205.82271707146953,a
435.0358652771003,247.594750833031,a
433.9544358208158,217.38742907075095,a
408.9984880119399,261.7637666514868,a
414.3682783857593,242.33613483712026,a
400.45814996022597,245.82507748102583,a
379.3814469392425,264.6870392602326,a
466.3320224317647,258.62708370896905,a
455.65868873422403,246.79904677912995,a
448.39378881019286,258.42813078929237,a
428.3645705576138,259.78119341983097,a
415.75252304865575,245.469962353084,a
410.6435750123002,282.75156980885055,a
455.76935143172994,214.1058372963352,a
357.5991191401055,247.60892400963752,a
397.7563039425763,244.31938240480227,a
427.77172029899896,268.49324183507997,a
396.2622123173285,276.4090084252106,a
402.01248705689096,241.869451377455,a
370.887539932864,264.0882944216145,a
399.63349349680226,229.99716927468342,a
401.7839846957063,402.54813105926473,b
352.08676202565255,408.07010636806444,b
419.41579248284415,407.0295557391812,b
382.053296548935,345.0780438783068,b
385.2882663964259,367.7529430974588,b
403.7528821918539,351.7192728672724,b
379.76853925419545,371.73856459007584,b
390.70352073753696,366.8922923883474,b
397.27648850582415,358.8652875997568,b
368.66361899995803,268.28566383868235,b
386.43281440066204,321.3652073142224,b
387.2250140014993,317.20130751300604,b
404.63279516957317,297.3947702275347,b
408.61641543092014,344.0473688535443,b
370.9569750521424,281.06695705250957,b
386.22698797532104,272.0728464084992,b
453.4864732821489,322.7259774925825,b
413.65050176841044,315.27726596513634,b
446.42363627268713,286.60576098614774,b
437.4391331973151,310.3298431500588,b
410.25140739747013,289.3387635491075,b
451.4602990037803,304.7093518183702,b
460.13300919312223,302.86647930041335,b
468.25435848528235,342.04256519990406,b
466.7984200672731,274.6480780429281,b
454.33450400336454,304.50014045241767,b
463.48804650817516,303.55375256653554,b
511.41214201246174,242.64259089617394,b
458.4519031588021,366.1839419944732,b
456.84241195051453,304.31396733513327,b
488.22266336826624,312.50637425780417,b
451.4872407925332,333.3056115655821,b
468.6434050100567,317.09661147702343,b
471.59394829740467,291.27006772093023,b
487.07732597188556,363.27700346568463,b
453.8093394413937,333.87763853141337,b
463.4525951497436,386.9868743099395,b
414.053064536919,362.3969277637595,b
471.0209439584867,428.73651371462637,b
494.6991298086863,322.37101954942,b
476.46492876883593,389.41774779596096,b
430.6014935584388,381.0221958425459,b
423.1762177893059,389.5499575745671,b
392.37221214630154,419.7511975182062,b
431.9342559206158,393.89922391059,b
435.80176170845186,415.6335457460471,b
398.1146499410408,442.84515602073463,b
412.06083067877336,382.32110661863004,b
396.2358842200972,384.56104217579497,b
405.6674007557551,411.189847971801,b
395.1713943279302,376.8267338051493,b
445.5059704325913,391.74062104517424,b
381.38891020766255,446.1548020226206,b
380.3459199189479,377.8440443302206,b
334.57349361017384,379.299623217753,b
356.63244258008814,361.47738964559676,b
396.3213002017079,390.2887760674495,b
367.6125735447508,347.26379579959666,b
383.30210246065366,383.34175507600435,b
331.17916790307794,365.37782762327237,b
375.26094154154544,387.38107272384957,b
376.3248501119715,370.18442514284493,b
387.91896712059093,370.6981196173,b
345.07799778354155,377.4755571015178,b
360.9203843489041,346.9240028990462,b
378.19519810898305,351.1217492826343,b
420.3182383775643,317.35880397939553,b
399.2612735111937,306.44999479520516,b
337.0038033593603,311.65481310500144,b
409.0949029324648,267.3772791420557,b
384.8895054312569,367.0929785182143,b
438.06950471786246,379.8607402628852,b
434.66755491435333,334.178907227109,b
405.94189906427056,334.8962054416209,b
432.75222499740534,351.02088294747585,b
466.7023224000564,352.54260054620374,b
457.36245871218534,387.126836877336,b
440.4973786653745,371.14796545817103,b
469.5633837644168,339.3237559726642,b
433.12613162568033,373.3855786654453,b
418.34360677609584,405.75379598306404,b
409.1206260904904,401.52460055220513,b
387.7335892559827,383.6231658242691,b
398.09652468405386,417.45732922871815,b
405.006835680545,369.79340337273067,b
408.2524812900797,328.9779866968204,b
358.98416909276347,345.2070028378531,b
383.80416176379816,359.0014655269165,b
386.27507169877674,372.2767471502183,b
433.04334209804296,341.813187967349,b
425.5973270624159,388.4352719437546,b
323.15246872963434,217.29245522296475,b
382.9747164550298,276.66599485948154,b
363.7471237886615,228.72144671783957,b
269.15149749247905,219.38283176016023,b
325.42841941131786,286.7352072789356,b
304.0787441914547,260.9308921384346,b
320.1937570824852,258.6435987689446,b
313.7201109471496,271.4823974015235,b
292.1660100742002,249.4890003318494,b
282.0379274355322,278.28976893350006,b
304.9649280445618,234.67656029330067,b
265.2100971231823,312.1884764132708,b
270.25753960998884,281.7725742375924,b
282.17655510106357,264.29045884252844,b
259.7982952824543,240.3889574302866,b
269.3199212829749,282.9006750297709,b
281.6766576363626,248.64639125295963,b
174.59156288082227,220.45022681207132,b
177.5752451916885,249.2377347024448,b
251.51117370170348,240.44076686169427,b
251.4307913733495,202.0077803988836,b
271.0843636033388,209.11754760982285,b
250.61931977566232,194.0423467003929,b
201.75204538318826,195.87460242860323,b
227.21837930188877,179.17207487912873,b
228.07000678406231,236.1243802224795,b
260.7715829046668,195.0657321244504,b
218.27930316870598,187.3526640481461,b
267.7213808860962,168.12848064968324,b
283.8453573906837,169.8184378496672,b
284.40155813789784,199.6206241438759,b
266.055928067719,160.5856611327929,b
326.39211414616585,195.97225731359953,b
327.8396792890995,190.468336006196,b
304.8608690821273,194.79852410280012,b
288.5876189463941,235.80655386639768,b
356.9361700160658,160.8788920544004,b
351.62684296267776,182.5843897839835,b
371.3622761371207,201.23606780043707,b
359.79053516412034,202.66138609480208,b
334.45238667655036,180.6959367855727,b
343.86162205215226,185.17882307368814,b
338.7788447162548,191.3449430968522,b
345.45749741163894,198.9903366414872,b
314.8653076646423,215.63597445349245,b
337.5422499805587,247.55318753391745,b
322.88830916898024,204.9459491789916,b
356.627449594275,243.70765438668502,b
289.99721631536414,232.86530737474578,b
345.5192187826084,263.62265482228815,b
313.69700846831967,263.58287855437146,b
304.07081638961483,247.94609849763103,b
332.52615170495596,205.27999240773215,b
251.26951887748245,235.38057177468954,b
319.63489810793055,319.6446738675351,b
292.33405287765856,273.4717482183064,b
295.2513166941517,233.64972455924146,b
337.8521173306276,284.52453042992244,b
326.5408027441088,312.52936656026753,b
295.1724387313461,289.8160460469528,b
282.33316784209387,255.9076354625806,b
256.117591322297,151.6500682837036,b
297.55973816623197,170.20991867995747,b
287.4181555777819,230.02197115165364,b
229.64448214833155,200.54006612948513,b
243.78806686321357,216.84748378026518,b
246.9582295889088,248.78719161081668,b
318.6787045725369,178.82969062655803,b
256.3213616243094,163.4227271059188,b
270.2323496158454,197.39485674018232,b
260.2313326926927,149.77342649070124,b
294.79153077934876,208.0611526139753,b
278.9968452954913,193.25638572976584,b
288.81810863316343,203.71001348885096,b
322.89619774085753,188.69501106218053,b
336.62335465429356,158.65102304213525,b
337.9027612830594,149.98834779131442,b
340.0547159378007,176.57697481406336,b
309.71142492794394,135.6812366819711,b
360.46084185562256,196.0821259162086,b
359.8563283810738,156.05249342844866,b
316.89302755151994,190.13008714813827,b
357.9994045504671,227.29734177665523,b
392.51787831028116,276.653348346503,b
339.6501976939849,235.35732769307936,b
342.0456349336365,205.46629066969643,b
321.30036907757864,259.13974367177434,b
304.15342218779716,259.0108158977657,b
310.54006270269343,259.33476941838205,b
330.5496489635869,229.18534642863233,b
367.2629147277284,191.99726056809203,b
304.1535238277399,305.30973861529685,b
321.8116843544364,253.52347009591134,b
329.6762649643883,256.20446817799655,b
309.9615210719258,232.14538969336962,b
273.667592561848,267.6027056833427,b
277.28073271858364,290.16792041429926,b
302.14775225149293,261.96919873557306,b
306.10767616755186,249.74085655811322,b
303.84773421836263,213.12098686546568,b
359.4611835495866,257.1299034077265,b
269.2291904119588,254.97949051593335,b
283.55175739998623,236.84137199718032,b
313.7108238642602,247.1517846595087,b
243.3305959016893,233.92387269065165,b
271.51345008687935,274.5448555128583,b
267.652305124045,240.13113962979264,b
251.18891665559406,232.43556453110085,b
273.11668721297207,231.82328298041688,b
274.2345929444746,284.55600894510206,b
273.2629988497927,229.47303361991948,b
260.1691800770961,269.8946118697271,b
232.0561114103108,254.33868387896834,b
247.92439339105215,218.60742875497664,b
287.3223770100409,243.42904763814613,b
245.6738707260128,210.67707467478533,b
220.3679303062367,240.78040716815417,b
234.89772988790207,170.3362379800347,b
273.3188157845041,158.09075201985496,b
279.2327509582234,160.57536841178734,b
256.8617296178343,160.45002567334376,b
248.90814647268385,171.40277393264017,b
292.324724073,189.21120674046045,b
267.8145983780039,168.78124484807398,b
326.0217665612328,183.4974031578551,b
323.16607521926676,186.96925004930586,b
326.6626215603144,214.54876541728606,b
301.54038606150885,184.3173736771617,b
255.86869832048774,197.23215743004562,b
274.8524146920321,182.29665685008717,b
279.78171958616826,236.41042247618378,b
339.4510837292082,150.1105154056139,b
332.05319816296685,200.6971898652215,b
256.4719464504073,175.05376125283118,b
284.5927500616843,215.25936423154542,b
329.88048290918624,179.0666817564499,b
310.58014931744697,173.18429449972382,b
273.9119051835234,219.33679327939046,b
291.3278859128283,212.30353457533352,b
277.8212957286917,257.0136564426246,b
264.22282185290817,298.3912256406718,b
300.42657714333893,252.34882649651757,b
325.0126798646222,273.9249159131649,b
281.3526959022212,247.59413615720663,b
322.8609522756623,294.4024333324077,b
276.96097838907133,240.16731819442185,b
241.58153398553344,253.63386563898118,b
249.4957253275369,245.4403746254023,b
270.6467789026496,263.10881659402366,b
254.33410430517802,205.28337091299926,b
281.1033249626747,227.78317124697344,b
281.72638444027,201.15503569200195,b
283.46382818207786,297.32122203073044,b
206.77996129136505,251.15946718815863,b
245.37327467615145,278.4404072475378,b
249.5064310130945,228.969600420466,b
253.4303275054897,264.4964760993556,b
183.8642019264114,266.04392985153027,c
174.66357922044958,278.6475794496364,c
197.05660288711678,305.9059249549199,c
145.73527172345678,284.9282597969687,c
135.24836591403383,280.38839986090557,c
147.51303798640268,308.65823572480383,c
103.76832028451932,286.5100709797399,c
159.39975954087487,309.5068074559028,c
113.72174578573515,254.62319900765314,c
37.409903565325706,256.40435692256074,c
130.15797736205047,296.5971713632779,c
96.60854386954306,253.39292147272707,c
95.82356717831891,280.57134043270696,c
121.57638870590804,248.6234637381432,c
29.870777165806103,287.8339828763259,c
28.20407885960563,279.67071021485685,c
91.58448843578445,306.055749073266,c
45.02658798231771,276.16646338640277,c
16.436024849853382,226.3928005677775,c
73.62275994361049,268.44595507801125,c
58.52139907009092,219.88445517836004,c
3.1570768989330773,275.4995571762191,c
69.86224927984912,313.54969150812326,c
28.655597860708916,276.93216730927367,c
5.137685507318892,240.6197313283473,c
0.7522557742305054,236.08928275091745,c
41.866392607690145,248.6498778895435,c
19.484290052367907,211.7084640199368,c
78.96537774434468,261.3545125538535,c
74.26811884374501,208.96211184965108,c
9.852457448447446,192.95945011982525,c
48.88056145402251,209.9831745538752,c
53.716574633607834,202.2636644213556,c
32.820781796864765,189.7140991896664,c
55.63858395087987,177.9392832359901,c
57.01099869688469,182.82788541912703,c
57.30709087843957,180.99284808136593,c
35.963830865401036,160.74803519846154,c
37.222178982845804,121.96064214753545,c
85.51810904301877,94.11488363390941,c
65.09391631394222,153.52756636289928,c
20.727748651727474,126.39762837441299,c
34.623203113060356,112.48632598497551,c
39.63162992031244,83.63709281445392,c
-5.707956155284869,83.6415028220876,c
52.01531598875392,112.71751369183357,c
12.410106261580054,77.45026854926937,c
70.08344777158635,93.22623950672812,c
76.03980007431744,99.99975455867707,c
32.343068008097234,88.18085362549851,c
-1.4677806309081873,90.78805416926667,c
34.26122770455944,88.25405697483626,c
33.319680017383384,59.40373231307598,c
66.91490495533534,111.37520304913403,c
-39.2526236531658,95.61190778129463,c
17.495720240361774,73.72995490217028,c
17.511079657561275,84.39911216207776,c
54.8279818601787,102.8250764175475,c
80.11007303392994,45.934492431083925,c
70.03026134928582,78.66333013188057,c
87.10101930447665,46.12215936476218,c
86.99969919657039,102.47483469502481,c
100.20717946062588,27.67377501059832,c
125.9088376942648,69.43913326891055,c
135.54561566439608,93.62004645744662,c
142.6749006306246,80.63075800841614,c
75.88225892164482,122.48331788853659,c
128.98711617988295,140.79893234427323,c
58.685714773860305,128.30190011388999,c
103.52165148217415,165.70012141850071,c
69.80749371400988,170.1782516428225,c
80.4205266751348,133.68415817741413,c
69.86119459604511,179.19105842266305,c
96.3834280116887,192.3360997250183,c
96.1880968395401,228.89499649616772,c
123.83160834767025,219.9466634589055,c
132.48986092340414,237.65830310633112,c
119.26917184715127,212.02097983253634,c
107.08360083767928,310.939012320703,c
114.00128766821877,263.96766746388175,c
174.57033107386127,224.06073429441358,c
154.6665324460889,241.76158575370198,c
200.52979951130533,255.5101200237601,c
160.89408705450828,222.15046344341056,c
181.0283874924865,260.07521752819696,c
189.60766861862083,300.50488692809597,c
206.7889306745115,246.01154387696243,c
235.12644626900024,239.85936131294875,c
204.5448080270089,256.10474763330245,c
198.5828861209391,267.9904300455187,c
205.31567577195847,178.61200038651685,c
208.55810798698346,212.04470032445812,c
171.15395742104363,239.5687050174468,c
192.07075690955347,219.19167541049057,c
175.04800187555907,252.9147214309058,c
219.32317759375937,167.66217078742977,c
184.30539722389744,142.33385345417383,c
212.43938444729676,175.19843717903012,c
226.8604216949109,124.09640501565588,c
183.1463912140848,138.9395423307481,c
168.47295656171195,170.9334969572286,c
242.55270452834827,127.41077492013085,c
205.67527193866624,113.59327147607263,c
190.01052858088877,109.50557961142084,c
190.77349201422956,78.0586209422496,c
154.01834677890432,48.66276887619108,c
226.3156666893307,93.54959783329201,c
266.68782410236196,49.847401339077294,c
220.55861667208418,127.77944919322846,c
209.18534173373735,86.95825471426747,c
203.1305364280085,92.16117005221446,c
256.0723115881175,76.7431187958316,c
180.29760967547614,122.37636077999503,c
260.5498836154548,102.20088455150926,c
263.7108168044263,85.05631670627065,c
239.05550220808146,94.15276736566454,c
290.2394907367753,80.83883452753054,c
256.3364622108663,41.945137131757065,c
246.51865924705496,105.05460886978943,c
293.1403601093798,50.31662850117442,c
283.1505299798083,94.51099605878659,c
291.4622587854954,50.85041919022774,c
249.57425540588758,107.81871808324775,c
247.3392561072039,84.30122301801947,c
292.4014106815202,94.19361803742771,c
265.0796727533657,62.559619149138314,c
266.1660307193058,78.42320747165428,c
327.47512606190173,119.5888498209606,c
283.96533640347053,108.66720169917488,c
305.32421804439105,124.68409698369288,c
341.69728250394735,128.5739795811386,c
266.39364448996656,127.19654667952045,c
286.74478378100406,94.17595628298176,c
285.50346002033757,133.50563994808135,c
272.7375476399115,151.80266499154948,c
328.6518488905041,121.9283994431305,c
284.77833701694453,99.23517874216441,c
331.3185025741242,147.7521539560803,c
266.3036419731186,153.70055069187492,c
293.16668255852323,115.917854901044,c
315.07118628351503,194.14075127575018,c
328.7417233151318,144.73422864304143,c
315.0211248139817,150.16207216908788,c
297.3497797984576,96.58632185519616,c
261.3166230617895,127.45743349043101,c
327.95396335619813,73.61946146245378,c
302.8797696073188,122.13266723404814,c
258.0448483432496,68.61072788130167,c
281.86840825409416,70.93999755506024,c
302.4607344875217,10.469227732460922,c
338.9954046171936,79.65995135177207,c
251.84857327908867,96.50339568144915,c
277.1364142318359,51.85450704375637,c
301.59372790141634,68.36551435551178,c
286.38219552600634,21.673396889866126,c
288.62841193369724,37.45455437753344,c
295.24733774481905,132.7419736821845,c
301.85150656144106,108.81657021855875,c
247.25717983389598,153.79401570968497,c
279.7434525727284,152.3256762446909,c
223.77539839100126,139.0821716651654,c
269.2011913812726,203.84914160934636,c
211.88418708904848,166.7551536226631,c
221.57397103217235,179.13263780133877,c
177.1614535041697,195.89269998810954,c
181.38258407018958,152.86497724665224,c
158.65071272240934,182.22329643910894,c
131.3688375251783,231.6561326832682,c
116.7051502717077,209.77726636731995,c
113.87879234339974,218.03096937611298,c
137.52448668612675,209.55358871854702,c
120.68301682118066,218.05054849126185,c
131.0348727092083,244.98975812199095,c
100.21795604025124,280.69614217981524,c
161.61378054237247,260.9063572739857,c
109.44643119774408,226.0580227743847,c
108.34668650231812,241.11523231055867,c
149.49067058318045,209.27806424584458,c
162.18774660617692,157.11162384908346,c
104.75392344260966,190.77234588411113,c
182.12604332303178,98.60620777480466,c
114.43638238019965,172.30075157294908,c
98.58527125495095,80.94461842033297,c
168.25956634823575,104.02245148925522,c
145.61244951660325,115.59175638741124,c
152.05840999741244,87.3695804669859,c
131.02616383380897,60.8419549447695,c
204.20398152164145,125.6606183985507,c
140.85564300259546,97.42235113366303,c
185.64738383633065,56.328696558259765,c
133.77082577807778,52.94775023960625,c
166.84540955483294,116.60273052860691,c
222.49328545256915,97.2628041842392,c
188.8274734779399,135.12986751331317,c
217.3834150260668,130.12976128867126,c
182.51257484888538,120.70207155398936,c
148.38988889194982,130.91448986031077,c
171.4881186850876,180.65731149477324,c
108.39132012193663,182.50300948025586,c
117.14016720477218,215.90232732134865,c
152.97925669360643,218.111573514574,c
181.94958230034618,152.8754155228072,c
169.42492559313914,150.1741087792766,c
159.28971270945465,197.20515242067563,c
188.49281944019347,128.07272193710713,c
169.60386761790397,96.56588010755013,c
224.35482530583766,116.31574936165885,c
223.80439674728623,94.88541528181759,c
229.7048708542437,75.63132429825407,c
253.36321763504753,124.83417170532982,c
243.03465784441175,78.45095749077325,c
264.7010216688621,101.54647301389821,c
294.72825363289667,102.23819451275443,c
213.7261059487459,145.33164123599863,c
280.75043127342445,107.46692614220518,c
261.9140106191575,123.77881948105698,c
298.5211820134716,166.90705175345352,c
258.5848060589331,155.0564145384812,c
235.87440454093,153.68150460542023,c
228.05440977048372,156.987211221419,c
258.03512053388823,195.08221254551535,c
194.49540277503058,125.4466754746012,c
176.83576435422142,172.2943500154924,c
242.48362945542493,161.70794099437654,c
177.50756157791852,102.75964011036348,c
238.0292503453799,113.17499736635483,c
236.2502363774971,122.89211570874983,c
214.65930398126144,127.85594254641114,c
175.27240426147503,51.31385431671333,c
196.01253351040745,58.38811856473927,c
244.08827175379494,75.20817407970418,c
162.85804061444978,102.11554293679785,c
209.83763485220254,48.02224840073984,c
144.43867095144157,66.49822588910735,c
149.27271145389108,62.46882458199144,c
127.40741555716505,41.94009684219816,c
138.6139513926316,97.78291705921879,c
135.30216289080926,80.66161278389541,c
143.2506337278955,24.810476579826968,c
142.5252569955459,80.53282283045871,c
417.96709188395,479.79604983639126,c
388.8943422303696,445.9999421006402,c
411.35533515661194,493.849074392901,c
456.8726209437917,468.6911329837466,c
460.81542977249006,474.6292434733338,c
412.70338818667267,474.67209368791464,c
444.07947765932624,456.1056890214665,c
448.6226288526692,385.80799057172345,c
515.4159924288385,485.32049591153714,c
529.5452841815016,432.1932272503542,c
528.3157195017857,396.42254416971195,c
547.3007728242637,493.0754918663463,c
636.5198561517894,429.52453856270074,c
573.4720582924122,418.1359085903921,c
577.7120901924219,486.4000794457279,c
610.666036424428,452.8143592745375,c
593.544241871465,504.7558836180279,c
622.2514883711905,459.5731080085749,c
595.1932262089102,472.98292718853344,c
695.1538092320309,442.24708196697674,c
695.7910454473313,453.9534662459828,c
688.7128411239013,488.20716221477164,c
716.7155241459704,489.3688884917692,c
663.6328793532998,408.86432958329885,c
690.7565324436047,455.71424961632897,c
676.7488893011101,415.18166970128476,c
693.0031353547965,522.8927501172079,c
661.4389508609881,486.5475067904865,c
694.4112499967447,454.51465920305293,c
705.8471362729762,467.5687552146704,c
655.9272534423484,438.5519916074321,c
664.9194835020922,482.43621521175993,c
616.3390249801394,479.73599807682206,c
538.4342966399527,528.1108130439003,c
561.7358347157682,482.04158820849193,c
524.8828698080825,484.917931134841,c
508.96302093370343,456.4264864427817,c
573.727274657476,493.62158856424486,c
507.67607442574393,461.1592875786156,c
479.09951460749727,442.66293387632976,c
497.4022027491406,507.9440874779495,c
395.8584309443521,429.500803149366,c
462.5958966168399,441.6912854875696,c
470.1874126483013,433.14090143422345,c
479.94454725687865,447.5884469807742,c
545.7760571380282,481.5909224233171,c
531.2679741912702,461.32822406599826,c
633.6464931541833,501.85864613580577,c
650.6235079400943,483.1069963121375,c
734.2604673993123,450.35956463944785,c
695.2926002812238,427.0976704010286,c
712.2918355786353,448.5343654680528,c
741.2549764335646,448.92894878671126,c
704.4243581990509,447.67237341757993,c
717.7938050599046,435.1551354121868,c
718.4355948739056,481.93598177371956,c
703.6373860746507,452.7463432333204,c
683.7153803941127,434.90446021556,c
673.5163262575903,473.99223683446775,c
655.6335886767274,444.59235994224196,c
609.0817068461109,459.00703680922317,c
555.0314256881236,403.5345229405513,c
572.4567301136642,412.92726802066096,c
560.7910245440653,441.45533331216103,c
557.8340185899116,416.02127367938624,c
574.2273826838544,432.8928708785335,c
515.1162691970659,414.06925273194327,c
538.6136431147954,466.81713325496156,c
537.2761164743736,408.38600439304196,c
501.8312194331867,447.9791527453932,c
466.8947378573211,430.12467688475823,c
511.9244913440139,439.42998693323955,c
524.2899929737334,441.12755052141824,c
507.4651705981688,445.7827299005004,c
565.1326481078411,388.3731733185974,c
497.3075613979245,413.4905306531444,c
485.0186119223498,405.7405910432184,c
544.9100139654544,364.1098580771035,c
517.0573223641751,429.99520482647205,c
524.6171588886631,434.1016631233374,c
511.0668170103808,384.55557771027117,c
499.39398142835483,362.77262428284416,c
521.7619894985161,378.2519682161804,c
486.37660159572647,393.9543488000883,c
500.9049442385179,436.96924797586104,c
469.2561017060872,384.08979168238193,c
494.4357345430518,366.2759263317334,c
500.27183738527265,341.2144864844121,c
543.7517307249068,336.0431667770425,c
529.5956143959974,404.3685161728982,c
524.8757018604479,391.53328054300175,c
490.6401783810773,390.44420378136306,c
489.25495562465477,320.71220926755745,c
516.887185430487,372.133362879941,c
492.45481883302136,328.154588388309,c
512.2833841734281,320.55812549418016,c
511.8997632589601,344.08068995633835,c
498.92395935299544,288.93620496368544,c
528.7952058862952,359.50991485882923,c
574.7196990466048,332.6344925959903,c
537.0772794924736,301.4059675409592,c
575.7542365254299,361.58228276807336,c
509.70979496749413,262.9041855309265,c
549.0282514985709,270.13382086500235,c
551.7261142211559,316.7223667480313,c
549.122965655246,314.205821722275,c
557.8122791811428,325.8986562458582,c
562.663022151412,355.29024317730085,c
606.2330357577567,277.0040888209806,c
598.3714103559589,297.01691653280875,c
645.4500794800655,293.3846824856963,c
623.4533482846796,329.1693322533681,c
613.2498507561268,312.7558652802046,c
615.167321702825,316.89337329429486,c
663.7837030351795,313.9348524892985,c
641.9672179156355,297.3861017413734,c
681.5318532010618,316.26654685795893,c
651.0661122128364,322.6638825744917,c
706.8252395933655,339.3025045107675,c
661.8179534386143,311.9699687592703,c
674.5317484417297,306.2412753829948,c
668.1940151729542,308.8647185303991,c
705.8543755890867,312.13056284008877,c
708.3778195148808,346.33234875234916,c
