x,y,z
208.0602608508126,481.4253345131733,a
195.80057036978658,473.3566209431753,a
138.41373164793333,504.96911741624314,a
173.03822189532434,484.508378265538,a
147.43063015888555,474.72515336586116,a
182.89534936586455,428.1796480335871,a
161.26909825777068,463.7506830409176,a
159.0841763482303,410.2581747391512,a
220.9505098360126,460.1436313394647,a
233.64172626828287,415.18994123643563,a
367.1442076603853,433.0126528303867,a
361.3627419064143,382.5625029585111,a
398.7237191694017,415.0107072952908,a
358.5828704600999,384.35270923583266,a
445.7322202433563,351.87751699159287,a
450.0701484743106,365.36578486462327,a
445.41895867081746,345.16850612591236,a
482.51920584969565,354.7283400337464,a
468.8592260357469,364.28641339128046,a
492.30937836000965,340.26419713342455,a
520.2052871643428,309.9095637568252,a
498.11147533327954,296.3933363874964,a
484.85947085556234,316.3136903532378,a
567.9834285868352,267.6004620145364,a
517.4082426467572,270.88127785239635,a
544.6256718934075,261.82616445162256,a
526.5629759726967,268.05804866086226,a
554.5005305302428,263.15032332658336,a
574.6716897186728,268.77969592462057,a
607.7832110652688,239.27108261919886,a
613.7518280577453,243.06096070300867,a
582.4622159567211,256.31949196426547,a
573.7917184249467,270.1323171522964,a
590.6792860133346,290.10755431300856,a
624.9859786696258,290.82024278375934,a
616.826726763339,232.82476258669385,a
626.9154967134516,283.9962773604203,a
624.1317406892997,244.23368661695878,a
570.705534881884,268.7281048453009,a
539.1721140604844,277.37159542168234,a
507.78918712172157,365.06398516807417,a
437.61079478943066,339.2739515351259,a
338.4167023720811,401.82352952665804,a
339.27478053430815,409.656296243468,a
344.559988003876,427.21495046510535,a
257.1667664311278,428.40686204617487,a
272.29997424984214,446.7478334749752,a
241.14126474774903,476.250750155563,a
210.04257174606,438.2471415563608,a
200.56297548755649,442.7970020604187,a
190.1845258115563,500.9962761234898,a
200.52397128873358,449.66197959288934,a
216.23784451398478,460.2583598092095,a
224.57958474330917,411.388944655311,a
237.14631937120265,505.87673626918445,a
206.08170981754586,478.21621437130506,a
264.7967359946293,448.59015234416995,a
258.73430692861484,440.0417301251273,a
319.12530162280905,435.450772843294,a
311.0716067985556,476.2148955847183,a
403.2222809812165,452.6799071511964,a
427.77671324378963,438.4966691192307,a
363.8252011664344,476.2065726965338,a
371.874197952035,453.663161512706,a
425.7847400745571,392.6403777180533,a
379.44459840832576,438.2341188865257,a
430.55359972586064,369.2936233498772,a
452.9437194803744,362.8397753011958,a
492.0339786625384,401.02221202564874,a
490.6322523616157,330.1197918519688,a
505.3773014903138,380.09350700960306,a
535.7113976698786,361.2014007252588,a
529.6205171573496,341.1777177603881,a
513.6148188595795,343.79451516451604,a
560.8248368209593,350.2957790474571,a
573.6040477731725,307.78932761693346,a
578.7103489782952,333.36432992269465,a
562.626132244285,341.21517389930386,a
583.3685487655731,318.211560635722,a
529.4871192720472,275.43730501145086,a
609.2996713745114,274.52511222583126,a
504.7314173420696,324.23992949466844,a
525.7174182807895,288.95036272987613,a
553.9332276365508,288.6510647823953,a
497.08073520959954,354.2120691672154,a
486.2950626391933,404.9446717024399,a
402.7629493266528,398.48394893214777,a
332.2770579678923,466.85152025331047,a
311.1301861564153,480.82068133745355,a
348.39180171576936,477.7366879954163,a
284.04079653671954,482.4430899074983,a
269.08095856157803,438.59645881667774,a
255.3139601038853,476.859739813124,a
355.5222750358667,518.5245190183329,a
350.5275749739273,457.8122243126632,a
345.79731169301914,475.6405627083095,a
417.4898506151458,493.51749987779584,a
416.57844373920335,455.82249011552295,a
514.0579411189708,490.42041513013965,a
520.5167818367233,545.8200242925034,a
543.052277637906,494.56306354634665,a
548.8648848327164,451.45236319823846,a
555.8465550947959,505.0869965186062,a
566.0938569912265,464.3622044699602,a
578.1244284392958,408.3586327239377,a
567.7310210220982,408.98171311693136,a
596.6857171021086,383.5306252011178,a
598.3246298261483,400.08237097544486,a
561.2887092781197,388.34067723178475,a
588.1583618262964,325.19088864539253,a
545.9004659504708,332.0822920287813,a
581.6193998639978,291.02637992043617,a
555.9500178642302,322.89953739805173,a
571.0349091436226,257.38891283477415,a
632.9766637378941,286.67098037796916,a
551.5502448256078,331.0171690764233,a
577.9714986583726,272.4934035713404,a
614.3209838694064,274.17212133077487,a
606.9214008753817,335.4724487845758,a
616.9900429331377,336.939427320676,a
571.0870651848388,318.698534504397,a
587.9693142495764,375.72738670038905,a
584.5019860985595,404.4476982633024,a
564.9215294403521,398.9066758998748,a
540.0028272098568,436.6921242434287,a
559.0553600689999,402.14525233353316,a
565.3835846539396,456.9503566060251,a
557.1610723120026,430.65116154736126,a
592.72759545462,448.61899614653487,a
560.1254550758736,449.25433449401993,a
552.6411949802992,446.3695390915058,a
544.8779750394525,435.4614435129478,a
467.51890485564627,477.8613147183383,a
438.65370771227674,401.4122329384462,a
395.6616912525401,418.58198402803805,a
363.41931401204414,468.07384598628505,a
362.50392030710526,413.2891415981269,a
339.69761071594456,422.66340316410395,a
331.29730915275456,411.5864677001226,a
402.5639369739663,423.2760626938678,a
385.55472800080236,444.85717404862083,a
436.3534704910887,430.72401259474344,a
487.8031529297928,412.7032871740843,a
520.9643503917117,409.13242509928875,a
555.6078476558821,410.2978891018299,a
563.8212634382007,358.7091790104103,a
581.3500443787104,449.95112333683164,a
659.1690983927275,363.9535753459438,a
586.748728649002,440.96193394590887,a
614.24672054115,326.04466644514645,a
607.6776002103015,332.8722352158816,a
589.8261775507316,337.4356505462956,a
583.8599899306196,387.32815356954836,a
551.2926578561635,362.74375087071843,a
508.9847209727282,366.37096518614476,a
543.1145826926635,366.3750991262915,a
450.51275146674817,395.5418057247436,a
457.6661092855438,423.7623943262111,a
440.06635982194945,488.9590707246197,a
362.3039882618184,455.17670120185204,a
399.31924139759695,483.19245831140006,a
448.89656757734366,487.20765341919923,a
470.5984118493767,497.9935508198207,a
473.57824921005965,487.08876842981584,a
503.11938872940624,488.52541641603295,a
569.847516493217,454.5861373971038,a
622.4589632615405,401.5255734548172,a
626.2940562440796,365.3061821621026,a
644.3318283026923,395.68096128432853,a
600.043527007559,301.39721821820825,a
629.5671112087754,327.0224231179125,a
619.1442620847515,327.89032618407003,a
581.3792007824953,264.78921410269834,a
613.7448404659191,248.04103533720362,a
624.5711904974016,205.2175772921189,a
652.2862860155967,262.3147314821765,a
631.1168074016801,252.02493275921935,a
610.7141265660955,234.38467102759023,a
628.1949004167246,265.701742989986,a
593.4534417666539,295.20547685605777,a
611.8768118351961,283.1888613232727,a
591.4958579424199,307.91454309123617,a
638.0322648392798,372.62627299434087,a
642.7351578890152,409.2254262617533,a
609.481121927167,407.6067919315496,a
523.5742372475642,453.57581224790204,a
574.4779036054309,416.42187314942123,a
580.9258025117149,490.3604671198819,a
606.2309567981877,472.5438836643689,a
579.2905459192798,442.4994045273577,a
573.3053794264476,456.7444946029594,a
575.4639239244804,468.61972689646404,a
607.7071223872327,485.9129590757366,a
653.952544500687,479.8367033507466,a
647.5357577749045,465.62550514003505,a
657.1792997309955,453.26510485401553,a
690.2988855541489,449.1580911107425,a
676.0643823638363,446.2926478773867,a
620.39568797171,380.83366123247407,a
712.4967024391474,395.53555888854913,a
698.3708315180315,331.85307003449805,a
687.5978239189673,284.67779528550864,a
647.3472099344327,288.5968697109963,a
670.1295644195848,282.3038175310147,a
707.5852983316465,191.16856368778377,a
660.3713008683294,194.77742139890177,a
689.4658728504658,169.3529642145204,a
684.4081632414747,183.9811090913807,a
676.2814981496946,200.36189496034774,a
680.7227027439022,243.65550529511233,a
708.9236406366675,154.43077664371737,a
730.8019821523733,173.6673707786113,a
715.7717950843978,196.49030913122186,a
714.6716031115552,162.20133722036707,a
700.8323221301929,232.42571081445487,a
712.2407788865604,192.57870688898487,a
713.4098642987141,309.2765944690612,a
755.141744737196,338.9870926225666,a
717.2431763147579,307.2769148224968,a
739.7769970883027,342.22172016086944,a
666.1061146856908,396.8715705423299,a
737.0225826229483,430.6995909937558,a
686.3801890448846,398.5851009436607,a
678.9891398230064,423.702560738219,a
695.376838777138,478.3179465564174,a
721.0626401056356,422.4952942378286,a
662.2141984881828,437.6085427202356,a
636.161081271213,403.14681795495085,a
672.5432260128545,442.98189712979274,a
628.124251445792,468.6874140922177,a
589.542017728729,433.72975717010235,a
594.9078415695501,388.82769809890425,a
573.3202840917644,433.3298870417376,a
701.346908044727,359.27626201210126,a
661.1148549948668,372.29583888750994,a
676.1917085722218,345.083197975076,a
716.4312807482639,303.3343788861131,a
704.5904349553558,272.28475105199993,a
699.002766304142,265.8062357952197,a
710.0323803842565,273.23412832887044,a
713.027564207968,254.1397729204265,a
705.7299739021372,264.5729530127674,a
723.8993853059118,253.87839853115983,a
705.8234731622905,225.71448572113633,a
726.3082408644,237.0179803578584,a
684.5519433345867,217.11644441580154,a
694.9417591606525,163.85695411975797,a
699.1023856779287,195.76614510306558,a
659.6303060874834,208.5539977738414,a
687.3638728588944,201.45996006405562,a
679.3364168880804,215.93440079341417,a
687.7440083186513,205.51040872598668,a
639.6384983427263,234.23099504398277,a
647.8698752009147,258.9334640646286,a
708.469620825303,266.20588133446347,a
626.0224479568835,349.63170531596955,a
652.523557196651,335.50783687293364,a
684.0688220471213,397.7085180210792,a
605.3854334754424,424.42520395226336,a
681.4673032515153,431.1623605365118,a
606.3805606037574,436.2387086542269,a
645.5858831467494,386.7697983737576,a
674.4669534748224,404.44696092092704,a
655.764322190967,433.2788585404684,a
628.8478492502754,391.0101204128563,a
679.7641085109329,375.7539738428873,a
654.5001640976893,289.0566795083331,a
658.1362815058371,295.2162361316808,a
616.0901613343199,258.37813235900876,a
689.739929727324,237.4759166883611,a
626.7708474159608,268.4866573143341,a
77.33069455409307,468.1544462126575,b
94.67451623778733,465.79540011064955,b
58.70786592720562,402.4979529607973,b
92.12524234608732,453.9604779456771,b
110.15676577931455,414.2658684702071,b
145.41903126362328,361.6598230023343,b
200.3046319742346,374.2604634820839,b
122.66555215773369,374.87407365591343,b
160.37494831756686,355.2466917450916,b
272.801415490239,365.0856919751642,b
199.78253016597307,361.5492012796037,b
287.06118847188674,305.19158929005636,b
336.36648462841003,293.136238656975,b
306.484071675658,246.55644821198925,b
365.4932496667787,261.24712808196637,b
388.3085499803581,241.77927432276954,b
403.0691189987996,223.9935957475214,b
445.3569933782903,209.84258341895446,b
418.4732087959035,241.28734276178534,b
416.54513550856234,198.4858832140162,b
489.1963404527621,126.28186748519067,b
453.61767761465717,202.41531048371507,b
506.72208525548876,165.81528624124468,b
479.1571147939655,172.90234850404795,b
515.3213978740989,140.90372196119728,b
536.3670353651222,166.24322082384901,b
518.6553229417086,156.58316273275705,b
624.7858243780612,166.2420748797452,b
618.5032568480858,148.77931890153718,b
593.7619849670353,124.56900766101012,b
587.9712943827583,133.5342842370277,b
611.1169162779252,103.64624595258175,b
604.6891740267165,89.29446218221585,b
630.863165596069,106.5726566074569,b
582.7455218598054,110.81799478153698,b
625.0639219943981,88.03378242245594,b
620.1698918480945,83.55150264298203,b
618.5677441770569,141.649938007858,b
591.4493949604126,128.56107689318924,b
577.4635200590544,65.57586307197079,b
602.0777310381465,91.14264924744396,b
433.7492112332502,212.49217872713444,b
423.46714699215323,154.39633297245132,b
387.7421587090382,172.8978173782312,b
390.0310447292439,184.55811189136432,b
335.0367937005646,184.83157285249342,b
329.11191470954043,159.8368666915528,b
277.6959508087279,174.48045514044173,b
308.2884110788043,194.38074703316528,b
257.53462508551945,270.54647606946,b
235.36074002174058,276.2290824730193,b
196.75758411873278,306.25841834555445,b
195.00958253622792,344.9179565581351,b
118.04753305895187,335.26694114416637,b
96.6142319008772,325.9862109714361,b
122.62165939607277,338.3840817592917,b
65.10899997311421,370.01087915806966,b
64.21533457487674,369.5360170277688,b
54.24487618541705,345.29777589265854,b
7.794155423193793,413.4228315606156,b
21.281531050157668,395.40307567456944,b
15.686840982840309,445.0577687937215,b
49.43201206612143,332.0405151868836,b
60.36333934070091,344.2125156085684,b
71.1945803745575,341.2294848249799,b
113.8727124345596,340.28204190266956,b
211.12029840465559,266.44362707237894,b
274.74204701385304,203.26088910566062,b
311.83939533133787,235.93312958661954,b
371.49978021840263,186.84116744104858,b
400.367666702816,161.31321909493101,b
390.70328869508864,137.76471114467267,b
410.7587226092016,192.08967857431793,b
448.8666176001232,156.21912735267807,b
449.52164516200077,120.84257441094184,b
456.1233046356318,108.20552110101676,b
492.28894455497306,90.60276595799729,b
526.3668619012095,59.21789164205728,b
514.2895692893434,101.68073281729784,b
536.1835686481562,105.08656949873125,b
508.4403449483646,45.36787606206394,b
533.7131115443437,90.85712174331832,b
498.6168221509658,114.256559323565,b
453.365467124739,114.98293172596209,b
398.8798321038771,98.01030018219456,b
347.4849962000548,158.11936385023506,b
308.5763885091688,193.82738277034764,b
272.81867262356667,233.40452881943116,b
259.75565526261056,168.17740889890428,b
215.398532144786,252.98752427525937,b
244.43718900577122,230.40344743677127,b
177.72153781491613,263.83595438870793,b
157.83757824755097,264.62790887167205,b
152.06951766512944,273.25777021525903,b
151.87085510535715,331.01693295471756,b
154.20024556061222,310.4283202095475,b
77.00879246980234,300.27860382350525,b
138.86447074177283,357.2719155706259,b
125.04676643993797,302.98101187276586,b
125.59231747681113,347.0743193429565,b
105.08877263250395,379.2216396400357,b
153.4909371196059,277.05120072550153,b
107.48692046453732,342.6884768917091,b
110.86505198516807,330.4755628202695,b
114.8265837737876,387.3918231358529,b
132.10839192487302,376.67139158183124,b
99.99042820662189,368.17430073003743,b
147.35833915758758,340.99357218501797,b
73.90316424091327,327.4431803292316,b
114.97195460240223,298.2259290519993,b
99.99448372167733,334.1367171087053,b
99.3974644593957,320.4168062586128,b
48.542870533558734,265.262638321883,b
68.1305368300435,281.09442275491585,b
42.638942879344654,267.854776756453,b
42.147754240236225,224.9125325687736,b
42.106138105909764,214.78648171969343,b
109.51888958396023,212.76646658773944,b
15.80813539182109,191.45892554938172,b
79.76056425697503,208.4255838864372,b
89.92635650072323,183.7519206222645,b
80.30962241072854,187.63698761803198,b
118.77708965402154,115.86395158773826,b
96.3384869538744,95.11402532387541,b
182.1159554892717,104.62854527439083,b
155.81470790307242,110.37322066007857,b
188.09740519414876,72.29907548836161,b
192.7601641029126,142.6342005508571,b
247.75305763762108,132.3270862533911,b
266.5627135078865,114.25736240108353,b
302.9211987035193,122.30351181657505,b
288.4189080590513,87.53704781939547,b
374.7144905951298,104.04031893401014,b
400.51494284570805,74.64461942478175,b
377.21065240123426,97.85081806140772,b
404.5450155196398,67.2073234667385,b
439.97822266718913,134.88561144474608,b
444.65592677973103,81.29868847658167,b
417.8580217252911,66.76467875440915,b
425.8350612590768,71.70746551565696,b
463.1840422826208,58.28466462725487,b
395.89511994240723,103.7511648805409,b
407.9736492869453,88.47877839734025,b
316.00917011212243,64.76092267177546,b
250.16673385311168,148.31277566893584,b
164.45493738764907,110.32572131036687,b
163.64596902828387,120.34933085207626,b
50.57277159017161,119.98081960764216,b
87.34153371205915,168.61090307193268,b
21.695293018838235,156.22226264054996,b
97.0128605445104,214.21201543184947,b
30.246074823884662,225.2890284501409,b
50.40622528692398,230.50285769621894,b
32.93225087683402,249.70137188313694,b
0.8400936937754189,316.71710632157374,b
47.15445459969751,343.61069408507063,b
-0.07260484318135596,380.16863831287617,b
-11.977512677084572,363.9215261444158,b
-0.8248754910122607,333.1374042370676,b
45.36946070819377,308.92611283877216,b
24.48733050512969,287.7243763195234,b
113.3551837799113,211.2804906394884,b
140.1147980192744,256.40725937411537,b
157.75688390668955,212.75274661130027,b
160.75955810198266,200.40810792295804,b
158.2536701186642,157.3255509066634,b
196.49568553719308,153.72107125935287,b
175.92025842168118,161.02875301285985,b
192.18628415533934,145.11516531179774,b
216.55082429647058,178.1471633793422,b
216.05747202901964,183.05586604226545,b
230.60325629253086,163.19617963956216,b
188.86676992173463,125.08591287481437,b
171.30249216848458,128.77770898522823,b
187.0443997389681,75.61343225460814,b
123.81163821035001,108.40962125517058,b
84.12384587214717,172.77667691024874,b
101.93810615996647,208.48840461066618,b
92.47376597263946,181.80041725001405,b
48.18378699694584,163.3587553985696,b
31.335628396984397,213.7024166935123,b
77.37710825789307,266.1111846050437,b
37.513653220924716,227.41885133093257,b
30.194779109244365,280.55814173082194,b
56.938553208182526,304.8090069187127,b
26.344943288652956,323.0121396142423,b
43.810795759176244,356.8200345058858,b
98.227858367046,296.682483455024,b
105.69005401196623,321.80288032241947,b
63.86318764065045,338.9090704256272,b
109.94519761015863,328.9942836280384,b
104.72629452104975,344.5490618923518,b
91.62575099500887,297.0992718710341,b
160.7017989556821,248.8638844401252,b
149.41712747582358,229.97608699327247,b
211.28180845238404,254.33032823132834,b
277.72741456908824,249.74181701997276,b
306.9809730675258,222.4432242696352,b
244.82466463775614,171.79260408453206,b
320.9563619780085,155.6385515753151,b
320.92551510763974,194.81322851669046,b
347.23157676262423,177.0950067390998,b
380.691349317333,125.86154845173826,b
359.74272935654,183.4898976982895,b
406.8111227342279,189.7553060159443,b
379.05542289882027,180.80548847210662,b
411.2734793483635,133.3971890888048,b
437.3637096630898,97.98507716236401,b
371.6419146504832,105.142736000909,b
425.03297905340276,145.53166052348757,b
363.5211247113638,131.30102827119924,b
386.4968145534221,168.48930058399128,b
296.8469863842682,119.15180925139907,b
220.61415609891264,124.76760469331668,b
176.28655956206637,173.9339030069309,b
128.76754278183643,160.26869509569048,b
102.08234158390208,166.89451373077094,b
164.20124428133556,185.8143487633307,b
81.0320813137665,247.50910757202968,b
122.41267803432379,278.996476141006,b
163.14001560641606,258.6585090355141,b
167.4055412376509,273.2820357444045,b
116.64205096597543,265.08775196538943,b
100.62915975310311,236.03117556593526,b
125.64053827554406,300.3390153550504,b
108.69648410729496,260.6611818206667,b
134.3087785405379,264.2241968790362,b
126.1022261153711,248.71064535752024,b
166.20586746898928,253.0876140833467,b
225.13317613523233,195.88601736855787,b
172.74312716808367,165.13486417115251,b
233.58881198412624,162.3721639189115,b
194.3264946521544,114.61521946677527,b
246.17970046783427,121.23052021444943,b
269.9296724779205,104.71487258810129,b
277.28936542430347,182.87844316940408,b
250.852852191043,161.92713171324016,b
281.41814156699235,155.68088238587444,b
300.82024083225105,176.73333371776067,b
275.62433066093456,142.87227472576808,b
281.3083939472754,144.25976727589915,b
251.79573822057108,132.43104896713714,b
218.338839729219,124.15681301443414,b
117.85227925242275,160.59699946975377,b
67.96202600022501,118.86362717307867,b
78.8268618724644,139.2639280369483,b
52.31237428814123,121.77025208211961,b
69.63470175534637,133.72877300010356,b
103.66033175017256,97.83359678944623,b
46.36343601234339,112.73439713637191,b
101.87245600822641,71.74074056204586,b
111.0726717554876,83.04321656492141,b
176.55116793171248,75.89969314887372,b
232.07681886376332,99.98009907855993,b
299.46545873750847,120.78984600077763,b
374.27761405203813,85.38046851942323,b
411.9465933883866,98.68004331238751,b
493.6529574551074,69.94622005267826,b
471.6335028310482,81.74901824710645,b
462.42276008908186,98.33996136156009,b
456.83983313931736,65.44736500230931,b
430.4193422129746,129.03535305206475,b
411.8062128885687,85.29130406255683,b
354.8015537527633,70.62921889437621,b
271.113061111113,49.14052392199022,b
209.72081090170738,104.9804119755874,b
194.9849973793929,74.64004444672736,b
164.36154271120927,68.00728704212725,b
161.4597374031595,71.05585719156988,b
129.81447363626236,82.41205311499596,b
148.67318444688408,43.22987956282759,b
98.85078567197355,106.89406076367447,b
96.64025376970518,106.69056952235604,b
132.68422479655817,87.33759584087142,b
192.12297233224973,87.17734013575881,b
150.17268481631143,70.13411814218273,b
182.54658896558124,71.28932126769814,b
247.47216508447485,80.18568938639248,b
248.98473178002536,152.38249368228804,b
296.62775321398533,108.3563790403798,b
351.4243745136819,74.31608332997598,b
401.73395782868585,166.66361017862334,b
397.4881820538438,109.63840049797159,b
386.1851945908384,130.0292543017049,b
350.05061557512937,102.77822229385475,b
373.8829387431547,95.98971557940132,b
386.87401684982973,125.1773317159815,b
315.0694843015192,77.51412416512716,b
260.5550501680848,160.3208910021815,b
151.7753209358925,160.70908404094166,b
83.89915571345142,143.85510763675916,b
37.986563713759516,231.30231134587592,b
1.5460312214848058,190.50701106924942,b
23.14742598169947,202.5360126174395,b
-31.898229958060334,141.09092737232743,b
71.32595945074517,246.70243321556384,b
45.36181716725332,231.83010538388515,b
102.86686975252405,255.15910239861697,b
107.26167216057016,236.4432326773125,b
222.23384595173465,227.47710941883412,b
204.985262776962,242.23214083686167,b
209.98826858713602,279.81590450283204,b
168.5166340972768,230.5701153336995,b
204.31208195259603,259.81477714401,b
162.8076936779401,226.41265647040643,b
168.2156070760967,262.8577479232781,b
182.59944305835353,295.07743667756347,b
162.43311963642947,307.41971977230395,b
216.8598883186209,264.88431450835213,b
145.89207525785298,261.24808295401346,b
155.33481896658813,258.2282041753356,b
161.97134909454516,338.12204823500076,b
88.56520724569651,369.9677235142011,b
105.76549296923189,351.35689907602045,b
59.064151033494795,331.33986507090185,b
56.638650069703694,326.4516262182366,b
75.45638622056757,320.9259198697688,b
95.58720662865835,299.347789933587,b
157.79876470976598,320.03367840121314,b
175.37131702508708,251.9003980472246,b
254.30759785648206,213.62842709857972,b
310.2272401644412,205.79393483762738,b
349.438581383441,182.31015435707639,b
374.43021896562635,208.4359031117998,b
407.16230013292363,201.07929642900882,b
417.31702785848967,135.50587330758054,b
484.5670565336241,199.07206261599538,b
433.18836780952074,194.77497060591105,b
462.637959824775,147.39890249211118,b
454.4854879029704,194.06151615157495,b
437.5354154126897,206.93253057083103,b
433.0314382175961,178.07738845263987,b
337.86024157945695,226.00864210720738,b
333.98244152507937,255.58056388953722,b
254.72121220181597,339.04652199794,b
241.32580524411054,317.8126820467939,b
231.996939881609,314.1357394114265,b
184.22026185854742,333.5809442324979,b
197.6856090452757,366.25613225783235,b
189.24421207664,309.0826937540467,b
210.85096473798106,331.69948467889935,b
177.2078571310257,315.6826994558621,b
149.4716488580735,332.50530851625535,b
166.9129625481328,337.2241828056236,b
143.07299988264037,356.27260163352764,b
121.72052044509904,321.8925704105808,b
103.25296078713056,390.59927929307815,b
37.97666829032721,385.038716754305,b
56.913621857785245,371.267613666242,b
229.18293195283243,330.2253497548753,b
199.3911580615777,314.1551653812331,b
260.6209951730236,261.4113812762372,b
199.9847317644162,293.9584029209399,b
314.96311344754236,267.40624083955856,b
275.4061735018888,296.1063646358433,b
301.58119093234774,247.50169035222245,b
320.66564637479627,258.9918964870059,b
312.6571847848334,261.5224406774576,b
253.171587498068,248.6336038942087,b
311.7450666144227,278.2972682260354,b
320.4168138336753,206.6818361620244,b
322.4870243554658,278.45377279353886,b
347.48392229729626,265.77081450310015,b
346.65795958635147,263.52621404028247,b
